,m,n,pyearth,earth,time,forward_iterations,rsq
546,500,200,0,1,1.564,10,0.991616468197
547,500,200,1,0,1.50335383415,5,0.965103090031
548,500,200,0,1,19.296,49,0.967661264079
549,500,200,1,0,1.57483887672,5,0.870147149498
550,1000,200,0,1,4.418,14,0.951332810156
551,1000,200,1,0,1.4644370079,4,0.767479917876
552,1000,200,0,1,2.41,8,0.988860593717
553,1000,200,1,0,1.79690909386,4,0.842494305456
554,1000,200,0,1,122.908,99,0.880848660951
555,1000,200,1,0,1.49317312241,4,0.605736376735
556,1000,200,0,1,2.055,9,0.965707388142
557,1000,200,1,0,1.4266409874,4,0.947502395842
558,1000,200,0,1,0.213,1,0.99392028
559,1000,200,1,0,0.340893030167,2,0.993988872205
560,1500,200,0,1,26.294,29,0.910095629542
561,1500,200,1,0,1.78265595436,4,0.657782919715
562,1500,200,0,1,2.61,7,0.980151487052
563,1500,200,1,0,1.90192198753,4,0.940308510463
564,1500,200,0,1,8.876,14,0.991808049688
565,1500,200,1,0,1.88721418381,4,0.592804080024
566,1500,200,0,1,2.13,7,0.987949287362
567,1500,200,1,0,1.952283144,4,0.982732904086
568,1500,200,0,1,11.672,18,0.989296486801
569,1500,200,1,0,2.94247603416,5,0.838969325645
570,2000,200,0,1,8.684,13,0.986889650342
571,2000,200,1,0,2.34023308754,4,0.930147348302
572,2000,200,0,1,2.937,7,0.962140944168
573,2000,200,1,0,2.29302692413,4,0.944491903971
574,2000,200,0,1,0.772,3,0.994870784389
575,2000,200,1,0,2.28496408463,4,0.998275440527
576,2000,200,0,1,2.139,6,0.986169664501
577,2000,200,1,0,2.34328103065,4,0.975686972461
578,2000,200,0,1,4.326,8,0.993077024718
579,2000,200,1,0,2.32884192467,4,0.829371862637
580,2500,200,0,1,24.521,18,0.986601256233
581,2500,200,1,0,2.87492513657,4,0.590339267638
582,2500,200,0,1,2.022,5,0.995599821929
583,2500,200,1,0,2.79514193535,4,0.9940087315
584,2500,200,0,1,2.063,5,0.996725039459
585,2500,200,1,0,2.77189588547,4,0.946419697649
586,2500,200,0,1,0.931,3,0.98449078426
587,2500,200,1,0,2.53953099251,4,0.984575171788
588,2500,200,0,1,6.821,10,0.968100229421
589,2500,200,1,0,2.84901213646,4,0.643987125027
590,5000,200,0,1,6.32,6,0.99637231692
591,5000,200,1,0,5.64353704453,4,0.990274079959
592,5000,200,0,1,9.233,8,0.93295214535
593,5000,200,1,0,5.14248108864,4,0.70669070008
594,5000,200,0,1,3.851,5,0.969966294381
595,5000,200,1,0,5.4324669838,4,0.959492264271
596,5000,200,0,1,38.183,15,0.9842296962
597,5000,200,1,0,5.29565596581,4,0.813607659431
598,5000,200,0,1,1.84,3,0.994407870022
599,5000,200,1,0,5.24947714806,4,0.994763993818
