,m,n,pyearth,earth,time,forward_iterations,rsq
555,100,200,1,0,0.615566015244,4,0.896875670352
556,100,200,0,1,0.848,19,0.980172835288
557,100,200,1,0,0.631098985672,4,0.732934727353
558,100,200,0,1,0.798,18,0.905362839413
559,100,200,1,0,0.926512002945,5,0.243071633967
560,200,200,0,1,1.598,18,0.984641312104
561,200,200,1,0,0.732128143311,4,0.928423238426
562,200,200,0,1,0.428,8,0.993632504715
563,200,200,1,0,0.964326858521,5,0.983146288576
564,200,200,0,1,5.084,38,0.942466929983
565,200,200,1,0,0.700919866562,4,0.318427254481
566,200,200,0,1,0.348,7,0.990786816431
567,200,200,1,0,0.70027589798,4,0.984147113958
568,200,200,0,1,4.418,35,0.967452438867
569,200,200,1,0,0.686830997467,4,0.747325483059
570,300,200,0,1,0.429,5,0.989441530223
571,300,200,1,0,0.820197820663,4,0.983787459104
572,300,200,0,1,0.693,8,0.996490548011
573,300,200,1,0,1.29606199265,5,0.910825949531
574,300,200,0,1,9.978,45,0.977362232003
575,300,200,1,0,0.763056993484,4,0.483755926583
576,300,200,0,1,0.374,6,0.989419154946
577,300,200,1,0,1.13962697983,5,0.888640446128
578,300,200,0,1,0.192,2,0.996187469445
579,300,200,1,0,0.849691867828,4,0.996216599516
580,400,200,0,1,6.33,29,0.971399882465
581,400,200,1,0,1.33749008179,5,0.931077239378
582,400,200,0,1,0.754,8,0.997368178984
583,400,200,1,0,1.30759692192,5,0.992959626637
584,400,200,0,1,0.47,6,0.997297301247
585,400,200,1,0,1.35653209686,5,0.994400686268
586,400,200,0,1,2.563,17,0.973037752243
587,400,200,1,0,0.883337020874,4,0.924374057632
588,400,200,0,1,2.761,17,0.972881314571
589,400,200,1,0,0.900685071945,4,0.927174865797
590,500,200,0,1,6.79,25,0.981077062636
591,500,200,1,0,1.00561499596,4,0.660095818526
592,500,200,0,1,0.333,4,0.971813949034
593,500,200,1,0,0.994745016098,4,0.972043896533
594,500,200,0,1,1.608,10,0.994621404095
595,500,200,1,0,0.972496986389,4,0.975185797056
596,500,200,0,1,5.953,25,0.968244506067
597,500,200,1,0,0.956431865692,4,0.810308756897
598,500,200,0,1,3.55,17,0.966791401078
599,500,200,1,0,1.52333283424,5,0.950426997479
600,1000,200,0,1,4.283,13,0.995298757089
601,1000,200,1,0,1.39292812347,4,0.883238108056
602,1000,200,0,1,0.946,5,0.989931596547
603,1000,200,1,0,1.41954493523,4,0.984660108541
604,1000,200,0,1,4.351,12,0.946572752355
605,1000,200,1,0,1.3831448555,4,0.888454900431
606,1000,200,0,1,1.403,7,0.986483073406
607,1000,200,1,0,1.42584586143,4,0.830284770521
608,1000,200,0,1,1.565,7,0.957309862675
609,1000,200,1,0,1.3645670414,4,0.810939648704
610,1500,200,0,1,0.298,1,0.979350691574
611,1500,200,1,0,0.45477104187,2,0.979352443368
612,1500,200,0,1,1.551,6,0.993872708504
613,1500,200,1,0,2.40025401115,5,0.974816786451
614,1500,200,0,1,2.027,7,0.948540976768
615,1500,200,1,0,1.8382089138,4,0.772045961635
616,1500,200,0,1,7.904,14,0.99417314293
617,1500,200,1,0,1.83721899986,4,0.865042823288
618,1500,200,0,1,2.843,8,0.988702336601
619,1500,200,1,0,2.62588095665,5,0.959171073095
620,2000,200,0,1,7.046,11,0.994984306791
621,2000,200,1,0,2.39301013947,4,0.664866558818
622,2000,200,0,1,4.824,9,0.990927113571
623,2000,200,1,0,2.33132982254,4,0.976882485682
624,2000,200,0,1,10.653,14,0.986002948801
625,2000,200,1,0,2.37391090393,4,0.919537518102
626,2000,200,0,1,2.333,5,0.96786397577
627,2000,200,1,0,2.32246494293,4,0.577058109917
628,2000,200,0,1,2.74,7,0.965728932074
629,2000,200,1,0,2.32529497147,4,0.956646256852
630,2500,200,0,1,1.429,4,0.995387064557
631,2500,200,1,0,2.82676696777,4,0.995368371214
632,2500,200,0,1,19.088,19,0.805173741383
633,2500,200,1,0,2.77498602867,4,0.787944644147
634,2500,200,0,1,0.988,3,0.984028043524
635,2500,200,1,0,152.625708103,4,0.984132444777
636,2500,200,0,1,10.013,12,0.994241915539
637,2500,200,1,0,2.7994890213,4,0.698416448058
638,2500,200,0,1,34.397,24,0.991712252244
639,2500,200,1,0,2.81307196617,4,0.535117476282
640,5000,200,0,1,397.551,67,0.588198022139
641,5000,200,1,0,5.30993795395,4,0.215694971965
642,5000,200,0,1,3.952,5,0.993460684257
643,5000,200,1,0,5.42273211479,4,0.991360257358
644,5000,200,0,1,1.856,3,0.98783478571
645,5000,200,1,0,5.44130301476,4,0.988581284977
646,5000,200,0,1,5.925,7,0.660369824758
647,5000,200,1,0,5.732681036,4,0.656610521878
648,5000,200,0,1,15.155,10,0.981907156441
649,5000,200,1,0,5.4436879158,4,0.907058565659
650,10000,200,0,1,106.266,18,0.994979434157
651,10000,200,1,0,14.3583748341,4,0.777534744202
652,10000,200,0,1,84.955,15,0.966733385411
653,10000,200,1,0,13.6234741211,4,0.870500415093
654,10000,200,0,1,8.591,5,0.996433657707
655,10000,200,1,0,13.5460720062,4,0.981199153963
656,10000,200,0,1,13.079,6,0.981050924596
657,10000,200,1,0,13.2437820435,4,0.974521911859
658,10000,200,0,1,8.537,5,0.988577815929
659,10000,200,1,0,13.5552389622,4,0.903669180897
