,m,n,pyearth,earth,time,forward_iterations,rsq
333,1500,50,1,0,0.925621986389,4,0.854207198599
334,1500,50,0,1,2.913,16,0.985207263833
335,1500,50,1,0,1.44386696815,5,0.69839410667
336,1500,50,0,1,0.182,3,0.992555503983
337,1500,50,1,0,0.468357086182,3,0.989744557074
338,1500,50,0,1,0.366,5,0.991382769658
339,1500,50,1,0,0.948962926865,4,0.960645252089
340,2000,50,0,1,0.164,2,0.884712581526
341,2000,50,1,0,1.18126702309,4,0.886454462134
342,2000,50,0,1,21.812,48,0.689795314047
343,2000,50,1,0,1.16094398499,4,0.38723195705
344,2000,50,0,1,2.351,11,0.971602169195
345,2000,50,1,0,1.22190499306,4,0.939220138123
346,2000,50,0,1,1.359,8,0.98818909505
347,2000,50,1,0,1.18834781647,4,0.884985921416
348,2000,50,0,1,0.924,7,0.970043435642
349,2000,50,1,0,1.20954704285,4,0.911706728975
350,2500,50,0,1,1.473,8,0.996819501541
351,2500,50,1,0,1.48052597046,4,0.961023143161
352,2500,50,0,1,3.471,12,0.992167895237
353,2500,50,1,0,1.53909802437,4,0.889310632497
354,2500,50,0,1,1.955,9,0.993973476173
355,2500,50,1,0,1.49775600433,4,0.980978751799
356,2500,50,0,1,0.783,5,0.98583177049
357,2500,50,1,0,1.42915797234,4,0.98311775986
358,2500,50,0,1,29.296,48,0.436763564323
359,2500,50,1,0,1.47151017189,4,0.332859648359
360,100,100,0,1,0.221,8,0.994775245027
361,100,100,1,0,0.728222131729,5,0.954998000574
362,100,100,0,1,0.239,9,0.995183568026
363,100,100,1,0,0.476144075394,4,0.951630572113
364,100,100,0,1,0.558,18,0.892714173601
365,100,100,1,0,0.67963218689,5,0.38696741673
366,100,100,0,1,0.568,18,0.982156443463
367,100,100,1,0,0.678771972656,5,0.887516725707
368,100,100,0,1,0.284,11,0.993282217976
369,100,100,1,0,0.482249975204,4,0.981582676232
370,200,100,0,1,1.594,24,0.979942670162
371,200,100,1,0,0.890316009521,5,0.959798328588
372,200,100,0,1,0.98,18,0.987064377834
373,200,100,1,0,0.542537927628,4,0.908792764691
374,200,100,0,1,0.151,3,0.99468109807
375,200,100,1,0,0.562844991684,4,0.99443747948
376,200,100,0,1,0.147,4,0.992602221218
377,200,100,1,0,0.577353954315,4,0.992013361343
378,200,100,0,1,0.175,5,0.988843941219
379,200,100,1,0,0.56956911087,4,0.98500034449
380,300,100,0,1,1.043,15,0.982431086137
381,300,100,1,0,1.07008385658,5,0.959706481651
382,300,100,0,1,7.641,53,0.967257257077
383,300,100,1,0,0.640891075134,4,0.703041390124
384,300,100,0,1,0.411,8,0.983921085701
385,300,100,1,0,0.960484027863,5,0.971129886918
386,300,100,0,1,8.99,56,0.848924906596
387,300,100,1,0,0.681480884552,4,0.453330540935
388,300,100,0,1,1.673,20,0.972693432998
389,300,100,1,0,0.978605985641,5,0.769191257585
390,400,100,0,1,1.083,12,0.987615494155
391,400,100,1,0,1.1051030159,5,0.903936250722
392,400,100,0,1,1.339,13,0.993220096206
393,400,100,1,0,1.17585611343,5,0.733369720892
394,400,100,0,1,0.419,7,0.986077418887
395,400,100,1,0,1.20919489861,5,0.980952152635
396,400,100,0,1,18.508,75,0.890150298015
397,400,100,1,0,1.09237885475,5,0.471249082758
398,400,100,0,1,1.697,16,0.968294094979
399,400,100,1,0,0.776932001114,4,0.9537045842
400,500,100,0,1,0.591,7,0.993628772159
401,500,100,1,0,1.25914502144,5,0.989196892319
402,500,100,0,1,1.121,11,0.976778706613
403,500,100,1,0,0.889679908752,4,0.901414886943
404,500,100,0,1,0.144,2,0.979727153925
405,500,100,1,0,0.460518836975,3,0.980340014586
406,500,100,0,1,0.741,9,0.993399476726
407,500,100,1,0,0.86908197403,4,0.892117445694
408,500,100,0,1,0.727,8,0.996608797199
409,500,100,1,0,0.891749858856,4,0.955666056647
410,1000,100,0,1,1.209,7,0.995518467051
411,1000,100,1,0,1.42432308197,4,0.958119040663
412,1000,100,0,1,6.211,21,0.938499408367
413,1000,100,1,0,1.2639799118,4,0.678543033387
414,1000,100,0,1,0.566,5,0.983588035731
415,1000,100,1,0,1.33701896667,4,0.980218693978
416,1000,100,0,1,0.743,6,0.991059405082
417,1000,100,1,0,1.34886407852,4,0.98822047786
418,1000,100,0,1,0.357,3,0.994480846971
419,1000,100,1,0,1.37669086456,4,0.994586592558
420,1500,100,0,1,0.813,5,0.995929504643
421,1500,100,1,0,1.90477800369,4,0.956876482958
422,1500,100,0,1,1.254,6,0.96025319343
423,1500,100,1,0,1.78251218796,4,0.499689442662
424,1500,100,0,1,3.202,11,0.993126823025
425,1500,100,1,0,1.9139020443,4,0.7874646169
426,1500,100,0,1,18.915,34,0.862487851448
427,1500,100,1,0,1.79204297066,4,0.829235953973
428,1500,100,0,1,127.581,100,0.482277218166
429,1500,100,1,0,2.74685192108,5,0.0352649867359
430,2000,100,0,1,2.992,9,0.993312612666
431,2000,100,1,0,2.47432398796,4,0.864522657217
432,2000,100,0,1,8.056,15,0.949590446839
433,2000,100,1,0,2.32777500153,4,0.642672172517
434,2000,100,0,1,6.604,13,0.98503323288
435,2000,100,1,0,2.5066640377,4,0.775924398494
436,2000,100,0,1,3.717,10,0.994393373108
437,2000,100,1,0,2.46357893944,4,0.953437084244
438,2000,100,0,1,0.784,4,0.966775127834
439,2000,100,1,0,2.38638186455,4,0.966749171167
440,2500,100,0,1,23.763,26,0.78054348278
441,2500,100,1,0,2.84377789497,4,0.762761862276
442,2500,100,0,1,0.979,4,0.983003470661
443,2500,100,1,0,2.91024684906,4,0.983072261529
444,2500,100,0,1,2.476,7,0.974706514432
445,2500,100,1,0,2.82536005974,4,0.837064611621
446,2500,100,0,1,3.151,7,0.944090857142
447,2500,100,1,0,2.89937496185,4,0.716747720612
448,2500,100,0,1,1.332,5,0.987760299534
449,2500,100,1,0,2.83186006546,4,0.986090772578
